iso3,year,crisis_next_12m,banking_crisis_next_12m,currency_crisis_next_12m,debt_crisis_next_12m,crisis_any,banking_crisis,currency_crisis,debt_crisis,inflation,gdp_growth,unemployment,fed_funds_rate,real_interest_rate_10y
DNK,2006.0,0.0,0.0,0.0,0.0,0,0,0,0,1.92422138464594,3.81648769908172,3.897,4.97,2.2836022075
DNK,2007.0,1.0,1.0,0.0,0.0,0,0,0,0,1.69326586220315,0.987173815945127,3.801,5.02,2.0393217333333333
DNK,2008.0,1.0,1.0,0.0,0.0,1,1,0,0,3.41626794258373,-0.417178439991005,3.683,1.92,1.3017102483333334
DNK,2009.0,1.0,1.0,0.0,0.0,1,1,0,0,1.30470991024337,-4.97447905669058,6.409,0.16,1.0468915
DNK,2010.0,1.0,1.0,0.0,0.0,1,1,0,0,2.31092436974789,1.58289703108802,7.746,0.18,0.8691600608333333
DNK,2011.0,1.0,1.0,0.0,0.0,1,1,0,0,2.7586822605125,1.3108037609606,7.769,0.1,0.5260605291666667
DNK,2012.0,1.0,1.0,0.0,0.0,1,1,0,0,2.3979148566464,-0.0054323016167074,7.798,0.14,-0.01324946166666667
DNK,2013.0,1.0,1.0,0.0,0.0,1,1,0,0,0.789071780078062,1.39267343161971,7.384,0.11,0.28784369083333333
DNK,2014.0,0.0,0.0,0.0,0.0,1,1,0,0,0.56402054044954,1.27799983192831,6.925,0.09,0.61196865
DNK,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,0.452034153691575,2.10441456445301,6.278,0.13,0.5890241975
DOM,1960.0,0.0,0.0,0.0,0.0,0,0,0,0,-3.56219179976055,,,3.21,
DOM,1961.0,0.0,0.0,0.0,0.0,0,0,0,0,-3.90000000099988,-2.31324874995215,,1.95,
DOM,1962.0,0.0,0.0,0.0,0.0,0,0,0,0,9.15712799177066,17.0472409332998,,2.71,
DOM,1963.0,0.0,0.0,0.0,0.0,0,0,0,0,8.57959961876623,6.5029026339739,,3.18,
DOM,1964.0,0.0,0.0,0.0,0.0,0,0,0,0,2.10711150133545,6.76486511640719,,3.5,
DOM,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,-1.8916595013061,-12.4818339161578,,4.08,
DOM,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,0.262927256794539,13.4633448325871,,5.11,
DOM,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,1.23834498871987,3.32754228723313,,4.22,
DOM,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0359763993382312,0.238860484696033,,5.66,
DOM,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,0.956628066179126,10.8914458307792,,8.21,
DOM,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,3.81666666641709,18.2266828796502,,7.17,
DOM,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,3.58002889678131,10.8714660681825,,4.67,
DOM,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,8.64073155607574,10.3941640767605,,4.44,
DOM,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,15.0795349169139,12.8957637251018,,8.74,
DOM,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,13.1407673714854,6.00190290333001,,10.51,
DOM,1975.0,0.0,0.0,0.0,0.0,0,0,0,0,14.5017257437616,5.19325335716054,,5.82,
DOM,1976.0,0.0,0.0,0.0,0.0,0,0,0,0,7.76555023925677,6.72812264197154,,5.05,
DOM,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,12.8535275054287,4.98178395087527,,5.54,
DOM,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,3.47785034212178,2.14068467652768,,7.94,
DOM,1979.0,0.0,0.0,0.0,0.0,0,0,0,0,9.17380513351446,4.53139921679188,,11.2,
DOM,1980.0,1.0,0.0,0.0,1.0,0,0,0,0,16.7531356897102,7.96873850744203,,13.35,
DOM,1981.0,1.0,0.0,0.0,1.0,1,0,0,1,7.51463890696157,4.27986747952673,,16.39,
DOM,1982.0,1.0,0.0,0.0,1.0,1,0,0,1,7.64624306606148,1.69870863097844,,12.24,6.9346889958333335
DOM,1983.0,1.0,0.0,0.0,1.0,1,0,0,1,5.62862329448988,4.62794634845423,,9.09,5.888257380833333
DOM,1984.0,1.0,0.0,0.0,1.0,1,0,0,1,20.1516781053536,1.25289597452468,,10.23,6.6373992374999995
DOM,1985.0,1.0,0.0,0.0,1.0,1,0,0,1,45.3361755532178,-2.12253497623708,,8.1,5.660392525833333
DOM,1986.0,1.0,0.0,0.0,1.0,1,0,0,1,7.6389726657993,3.52199319901496,,6.8,4.048303089166667
DOM,1987.0,1.0,0.0,0.0,1.0,1,0,0,1,13.5507237827822,10.1173673617477,,6.66,4.218014031666667
DOM,1988.0,1.0,0.0,0.0,1.0,1,0,0,1,43.8638323515053,2.15596333107848,,7.57,4.452901190833333
DOM,1989.0,1.0,0.0,0.0,1.0,1,0,0,1,40.6579161175005,4.40053881491089,,9.21,4.4047298725
DOM,1990.0,1.0,0.0,0.0,1.0,1,0,0,1,50.4624792378524,-5.45431239511254,,8.1,4.3208969375
DOM,1991.0,1.0,0.0,0.0,1.0,1,0,0,1,47.079157410536,0.944138889056532,,5.69,3.9339278958333335
DOM,1992.0,1.0,0.0,0.0,1.0,1,0,0,1,4.25902638893392,11.2374641300752,,3.52,3.38244437
DOM,1993.0,1.0,0.0,0.0,1.0,1,0,0,1,5.25033880690971,7.36669526975602,,3.02,2.7144275875
DOM,1994.0,1.0,0.0,0.0,1.0,1,0,0,1,8.26076798575834,2.59378305986246,,4.21,3.5351682466666667
DOM,1995.0,1.0,1.0,0.0,1.0,1,0,0,1,12.5359594558963,5.69998859173715,,5.83,3.3100514933333334
DOM,1996.0,1.0,0.0,0.0,1.0,1,1,0,1,5.39929385038922,5.96119319380874,,5.3,3.1400511850000004
DOM,1997.0,1.0,0.0,0.0,1.0,1,0,0,1,8.29656754792046,8.89955230035797,,5.46,3.1993348166666666
DOM,1998.0,1.0,0.0,0.0,1.0,1,0,0,1,4.83166558591895,6.70585570778992,,5.35,2.626002385
DOM,1999.0,1.0,0.0,0.0,1.0,1,0,0,1,6.47054186846928,5.95651024999543,,4.97,2.8869701641666663
DOM,2000.0,1.0,0.0,0.0,1.0,1,0,0,1,7.72413566181616,4.65172550299128,6.432,6.24,3.1165892308333336
DOM,2001.0,0.0,0.0,0.0,0.0,1,0,0,1,8.88306848812961,2.46937023763239,7.262,3.88,2.237447555
DOM,2002.0,1.0,1.0,0.0,0.0,0,0,0,0,5.22336769759447,4.48650367045651,6.779,1.67,2.0336032691666666
DOM,2003.0,1.0,1.0,0.0,0.0,1,1,0,0,27.4497127394395,-1.34935744782766,6.938,1.13,1.4457960183333334
DOM,2004.0,1.0,0.0,0.0,1.0,1,1,0,0,51.4608598338065,2.58556667449577,6.303,1.35,1.7008579225
DOM,2005.0,0.0,0.0,0.0,0.0,1,0,0,1,4.19020260472056,9.43178931977285,6.587,3.22,1.8895054916666665
DOM,2006.0,0.0,0.0,0.0,0.0,0,0,0,0,7.57280523853074,9.17120650955299,5.654,4.97,2.2836022075
DOM,2007.0,0.0,0.0,0.0,0.0,0,0,0,0,6.14356655248047,7.41840577774235,5.158,5.02,2.0393217333333333
DOM,2008.0,0.0,0.0,0.0,0.0,0,0,0,0,10.6446210953712,3.26808671288212,4.764,1.92,1.3017102483333334
DOM,2009.0,0.0,0.0,0.0,0.0,0,0,0,0,1.44215131834353,1.00345293018719,5.467,0.16,1.0468915
DOM,2010.0,0.0,0.0,0.0,0.0,0,0,0,0,6.32993220146146,8.40114541209596,5.212,0.18,0.8691600608333333
DOM,2011.0,0.0,0.0,0.0,0.0,0,0,0,0,5.79676809206533,3.19196227475523,6.087,0.1,0.5260605291666667
DOM,2012.0,0.0,0.0,0.0,0.0,0,0,0,0,3.69449707884777,2.77567100848816,6.722,0.14,-0.01324946166666667
DOM,2013.0,0.0,0.0,0.0,0.0,0,0,0,0,4.830950967408,4.93473300709881,7.351,0.11,0.28784369083333333
DOM,2014.0,0.0,0.0,0.0,0.0,0,0,0,0,2.99864226125219,7.11122629673892,6.719,0.09,0.61196865
DOM,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,0.836746346724557,6.98771131236387,7.605,0.13,0.5890241975
DZA,1960.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,3.21,
DZA,1961.0,0.0,0.0,0.0,0.0,0,0,0,0,,-13.6054413245993,,1.95,
DZA,1962.0,0.0,0.0,0.0,0.0,0,0,0,0,,-19.6850418256566,,2.71,
DZA,1963.0,0.0,0.0,0.0,0.0,0,0,0,0,,34.3137287803281,,3.18,
DZA,1964.0,0.0,0.0,0.0,0.0,0,0,0,0,,5.83941300772857,,3.5,
DZA,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,,6.20689821107077,,4.08,
DZA,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,,-4.80497094328264,,5.11,
DZA,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,,9.45296256280155,,4.22,
DZA,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,,10.7962385711022,,5.66,
DZA,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,,8.4332802824936,,8.21,
DZA,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,6.59999999900017,8.86265711007658,,7.17,
DZA,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,2.62664165105635,-11.3317191682878,,4.67,
DZA,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,3.65630712983236,27.423969480425,,4.44,
DZA,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,6.17283950622715,3.81317629611722,,8.74,
DZA,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,4.69961240341694,7.4949177045299,,10.51,
DZA,1975.0,0.0,0.0,0.0,0.0,0,0,0,0,8.23031665265143,5.04534161267209,,5.82,
DZA,1976.0,0.0,0.0,0.0,0.0,0,0,0,0,9.43073540174557,8.38675648442262,,5.05,
DZA,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,11.989283322105,5.25858598646316,,5.54,
DZA,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,17.5239234455033,9.21483570068075,,7.94,
DZA,1979.0,0.0,0.0,0.0,0.0,0,0,0,0,11.3486005086091,7.47782655144202,,11.2,
DZA,1980.0,0.0,0.0,0.0,0.0,0,0,0,0,9.51782449754963,0.790606971852654,,13.35,
DZA,1981.0,0.0,0.0,0.0,0.0,0,0,0,0,14.6548426360634,2.99999608841746,,16.39,
DZA,1982.0,0.0,0.0,0.0,0.0,0,0,0,0,6.54250963007673,6.40000411483896,,12.24,6.9346889958333335
DZA,1983.0,0.0,0.0,0.0,0.0,0,0,0,0,5.9671639303272,5.40000302451797,,9.09,5.888257380833333
DZA,1984.0,0.0,0.0,0.0,0.0,0,0,0,0,8.116397955171,5.59999652938126,,10.23,6.6373992374999995
DZA,1985.0,0.0,0.0,0.0,0.0,0,0,0,0,10.4822870444467,3.69999725488672,,8.1,5.660392525833333
DZA,1986.0,0.0,0.0,0.0,0.0,0,0,0,0,12.3716091651299,0.400001002799627,,6.8,4.048303089166667
DZA,1987.0,0.0,0.0,0.0,0.0,0,0,0,0,7.44126091287247,-0.69999752622347,,6.66,4.218014031666667
DZA,1988.0,0.0,0.0,0.0,0.0,0,0,0,0,5.91154496373489,-1.00000549065851,,7.57,4.452901190833333
DZA,1989.0,1.0,1.0,0.0,0.0,0,0,0,0,9.30436125843166,4.40000216059909,17.64,9.21,4.4047298725
DZA,1990.0,1.0,1.0,0.0,1.0,1,1,0,0,16.6525343885432,0.800000580174981,21.26,8.1,4.3208969375
DZA,1991.0,1.0,1.0,0.0,1.0,1,1,0,1,25.8863869348514,-1.2000005864423,20.6,5.69,3.9339278958333335
DZA,1992.0,1.0,0.0,0.0,1.0,1,1,0,1,31.6696619117149,1.80000230253509,24.38,3.52,3.38244437
DZA,1993.0,1.0,0.0,0.0,1.0,1,0,0,1,20.5403261235827,-2.10000075697259,26.23,3.02,2.7144275875
DZA,1994.0,1.0,0.0,0.0,1.0,1,0,0,1,29.0476561173071,-0.899996552970833,27.74,4.21,3.5351682466666667
DZA,1995.0,1.0,0.0,0.0,1.0,1,0,0,1,29.7796264864999,3.79999479063817,31.84,5.83,3.3100514933333334
DZA,1996.0,0.0,0.0,0.0,0.0,1,0,0,1,18.6790758601749,4.09999847167964,,5.3,3.1400511850000004
DZA,1997.0,0.0,0.0,0.0,0.0,0,0,0,0,5.73352275357187,1.09999993684249,25.43,5.46,3.1993348166666666
DZA,1998.0,0.0,0.0,0.0,0.0,0,0,0,0,4.95016163793114,5.10000361107312,,5.35,2.626002385
DZA,1999.0,0.0,0.0,0.0,0.0,0,0,0,0,2.64551113392799,3.20000155319546,,4.97,2.8869701641666663
DZA,2000.0,0.0,0.0,0.0,0.0,0,0,0,0,0.339163189071768,3.80000000158476,29.77,6.24,3.1165892308333336
DZA,2001.0,0.0,0.0,0.0,0.0,0,0,0,0,4.22598834854673,2.99999999863043,27.3,3.88,2.237447555
DZA,2002.0,0.0,0.0,0.0,0.0,0,0,0,0,1.41830192345051,5.40000000000001,25.9,1.67,2.0336032691666666
DZA,2003.0,0.0,0.0,0.0,0.0,0,0,0,0,4.268953958395,6.50000000062043,23.72,1.13,1.4457960183333334
DZA,2004.0,0.0,0.0,0.0,0.0,0,0,0,0,3.96180030257187,4.49999999976698,17.65,1.35,1.7008579225
DZA,2005.0,0.0,0.0,0.0,0.0,0,0,0,0,1.38244656662118,5.39999999969525,15.27,3.22,1.8895054916666665
DZA,2006.0,0.0,0.0,0.0,0.0,0,0,0,0,2.31149918514424,2.89999999905852,12.27,4.97,2.2836022075
DZA,2007.0,0.0,0.0,0.0,0.0,0,0,0,0,3.67899574741699,3.10000000128674,13.79,5.02,2.0393217333333333
DZA,2008.0,0.0,0.0,0.0,0.0,0,0,0,0,4.85859062814939,2.49999999929371,11.33,1.92,1.3017102483333334
DZA,2009.0,0.0,0.0,0.0,0.0,0,0,0,0,5.73706036145628,1.19999999969519,10.16,0.16,1.0468915
DZA,2010.0,0.0,0.0,0.0,0.0,0,0,0,0,3.91106195534028,4.80000000093564,9.96,0.18,0.8691600608333333
DZA,2011.0,0.0,0.0,0.0,0.0,0,0,0,0,4.5242115050527,2.99999999941909,9.96,0.1,0.5260605291666667
DZA,2012.0,0.0,0.0,0.0,0.0,0,0,0,0,8.89145091062317,2.40000000034432,10.97,0.14,-0.01324946166666667
DZA,2013.0,0.0,0.0,0.0,0.0,0,0,0,0,3.25423910998847,2.60000000061164,9.82,0.11,0.28784369083333333
DZA,2014.0,0.0,0.0,0.0,0.0,0,0,0,0,2.91692692067458,4.09999999866501,10.207,0.09,0.61196865
DZA,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,4.78444700693889,3.20000000089023,11.206,0.13,0.5890241975
ECU,1960.0,0.0,0.0,0.0,0.0,0,0,0,0,1.67659912611285,,,3.21,
ECU,1961.0,0.0,0.0,0.0,0.0,0,0,0,0,3.98562050634913,5.12441487887448,,1.95,
ECU,1962.0,0.0,0.0,0.0,0.0,0,0,0,0,2.87088531460987,4.91914694399127,,2.71,
ECU,1963.0,0.0,0.0,0.0,0.0,0,0,0,0,5.93950905922402,2.10636824719379,,3.18,
ECU,1964.0,0.0,0.0,0.0,0.0,0,0,0,0,4.03420453764312,7.40724535940373,,3.5,
ECU,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,3.06907066175736,3.27508248987445,,4.08,
ECU,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,5.45372692773346,-0.33952563927852,,5.11,
ECU,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,3.81813815731002,4.62107394346161,,4.22,
ECU,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,4.31765612971037,1.90943839737609,,5.66,
ECU,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,6.32668144851309,4.66923798208919,,8.21,
ECU,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,5.17127612015708,6.87192932488124,,7.17,
ECU,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,9.52167078004847,6.29260619739669,,4.67,
ECU,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,7.52511790034726,5.01764070581541,,4.44,
ECU,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,12.1281464590342,13.9506821300277,,8.74,
ECU,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,22.7040816226158,11.208509630308,4.4,10.51,
ECU,1975.0,0.0,0.0,0.0,0.0,0,0,0,0,14.2896742946894,10.9721540022298,5.3,5.82,
ECU,1976.0,0.0,0.0,0.0,0.0,0,0,0,0,10.1746301165654,7.39718761871015,,5.05,
ECU,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,12.9444138723701,1.6048421092884,5.8,5.54,
ECU,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,13.098138583854,5.70682494541619,,7.94,
ECU,1979.0,0.0,0.0,0.0,0.0,0,0,0,0,10.1171908690016,3.73404840305636,,11.2,
ECU,1980.0,1.0,1.0,0.0,0.0,0,0,0,0,11.9092893836134,3.70868296743329,,13.35,
ECU,1981.0,1.0,0.0,0.0,1.0,1,1,0,0,14.0479686718868,5.61286412023385,,16.39,
ECU,1982.0,1.0,0.0,0.0,1.0,1,0,0,1,16.2844880461285,0.614845351988635,,12.24,6.9346889958333335
ECU,1983.0,1.0,0.0,0.0,1.0,1,0,0,1,48.4182220804492,-0.336868770002951,,9.09,5.888257380833333
ECU,1984.0,1.0,0.0,0.0,1.0,1,0,0,1,31.2195815120372,2.62527326806389,,10.23,6.6373992374999995
ECU,1985.0,1.0,0.0,0.0,1.0,1,0,0,1,27.9936107429224,3.93500141252335,,8.1,5.660392525833333
ECU,1986.0,1.0,0.0,0.0,1.0,1,0,0,1,23.0302261142618,3.46478251574867,,6.8,4.048303089166667
ECU,1987.0,1.0,0.0,0.0,1.0,1,0,0,1,29.5039972488395,-0.259098708877119,7.24,6.66,4.218014031666667
ECU,1988.0,1.0,0.0,0.0,1.0,1,0,0,1,58.2162865413938,5.89046729088525,6.99,7.57,4.452901190833333
ECU,1989.0,1.0,0.0,0.0,1.0,1,0,0,1,75.6481901026386,1.00577794490313,7.71,9.21,4.4047298725
ECU,1990.0,1.0,0.0,0.0,1.0,1,0,0,1,48.5191129963729,3.67991405308877,5.88,8.1,4.3208969375
ECU,1991.0,1.0,0.0,0.0,1.0,1,0,0,1,48.718080675219,4.29134246404705,8.19,5.69,3.9339278958333335
ECU,1992.0,1.0,0.0,0.0,1.0,1,0,0,1,54.6078215093597,2.11431064978969,8.56,3.52,3.38244437
ECU,1993.0,1.0,0.0,0.0,1.0,1,0,0,1,44.9550537592163,1.97321813678619,7.95,3.02,2.7144275875
ECU,1994.0,1.0,0.0,0.0,1.0,1,0,0,1,27.3108817940495,4.25825042741626,6.68,4.21,3.5351682466666667
ECU,1995.0,1.0,1.0,0.0,0.0,1,0,0,1,22.9341344145802,2.25254865225104,6.7,5.83,3.3100514933333334
ECU,1996.0,1.0,1.0,0.0,0.0,1,1,0,0,24.4114592150674,1.73174762607862,10.38,5.3,3.1400511850000004
ECU,1997.0,1.0,1.0,0.0,0.0,1,1,0,0,30.6575675722173,4.32786475767577,9.17,5.46,3.1993348166666666
ECU,1998.0,1.0,1.0,0.0,1.0,1,1,0,0,36.0984331623886,3.26652934570988,11.49,5.35,2.626002385
ECU,1999.0,1.0,1.0,0.0,1.0,1,1,0,1,52.2420051858225,-4.73938585363382,13.96,4.97,2.8869701641666663
ECU,2000.0,1.0,1.0,0.0,0.0,1,1,0,1,96.0963756926096,1.09180164720277,4.8,6.24,3.1165892308333336
ECU,2001.0,1.0,1.0,0.0,0.0,1,1,0,0,37.6767454518094,4.20627185748789,4.252,3.88,2.237447555
ECU,2002.0,0.0,0.0,0.0,0.0,1,1,0,0,12.4835980082095,4.92809549611376,,1.67,2.0336032691666666
ECU,2003.0,0.0,0.0,0.0,0.0,0,0,0,0,7.92936487461556,2.88450036512064,5.662,1.13,1.4457960183333334
ECU,2004.0,0.0,0.0,0.0,0.0,0,0,0,0,2.74323198926704,6.83239736646514,5.002,1.35,1.7008579225
ECU,2005.0,0.0,0.0,0.0,0.0,0,0,0,0,2.1682770118372,5.39862243994342,3.779,3.22,1.8895054916666665
ECU,2006.0,0.0,0.0,0.0,0.0,0,0,0,0,3.29874846258215,4.34113198577639,3.55,4.97,2.2836022075
ECU,2007.0,1.0,0.0,0.0,1.0,0,0,0,0,2.27618478002121,1.90242859700484,3.142,5.02,2.0393217333333333
ECU,2008.0,1.0,0.0,0.0,1.0,1,0,0,1,8.40009593987462,6.56492068224719,3.917,1.92,1.3017102483333334
ECU,2009.0,0.0,0.0,0.0,0.0,1,0,0,1,5.15996829181047,1.0910129698311,4.608,0.16,1.0468915
ECU,2010.0,0.0,0.0,0.0,0.0,0,0,0,0,3.55437734567843,4.02913787986621,4.088,0.18,0.8691600608333333
ECU,2011.0,0.0,0.0,0.0,0.0,0,0,0,0,4.4745326579584,8.48147656332823,3.458,0.1,0.5260605291666667
ECU,2012.0,0.0,0.0,0.0,0.0,0,0,0,0,5.10172180958666,5.783212336172,3.235,0.14,-0.01324946166666667
ECU,2013.0,0.0,0.0,0.0,0.0,0,0,0,0,2.72177577710371,7.21123653679159,2.913,0.11,0.28784369083333333
ECU,2014.0,0.0,0.0,0.0,0.0,0,0,0,0,3.58922016616663,4.22606520388456,3.279,0.09,0.61196865
ECU,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,3.96664623255358,0.119692109287612,3.419,0.13,0.5890241975
EGY,1960.0,0.0,0.0,0.0,0.0,0,0,0,0,0.332829047091752,,,3.21,
EGY,1961.0,0.0,0.0,0.0,0.0,0,0,0,0,0.693606754935329,5.16111414342448,,1.95,
EGY,1962.0,0.0,0.0,0.0,0.0,0,0,0,0,-3.00307658790784,3.87561672369634,,2.71,
EGY,1963.0,0.0,0.0,0.0,0.0,0,0,0,0,0.74664570813543,10.5180926173666,,3.18,
EGY,1964.0,0.0,0.0,0.0,0.0,0,0,0,0,3.66098294885468,11.5075774740325,,3.5,
EGY,1965.0,0.0,0.0,0.0,0.0,0,0,0,0,14.8390044616241,4.91404229223662,,4.08,
EGY,1966.0,0.0,0.0,0.0,0.0,0,0,0,0,9.0364406581763,5.04640371248233,,5.11,
EGY,1967.0,0.0,0.0,0.0,0.0,0,0,0,0,0.70189748435374,0.805264127039209,,4.22,
EGY,1968.0,0.0,0.0,0.0,0.0,0,0,0,0,-1.6757594245691,-1.60679234956356,,5.66,
EGY,1969.0,0.0,0.0,0.0,0.0,0,0,0,0,3.40982028243742,5.27951751357089,,8.21,
EGY,1970.0,0.0,0.0,0.0,0.0,0,0,0,0,3.76289859580536,5.59851503851672,2.4,7.17,
EGY,1971.0,0.0,0.0,0.0,0.0,0,0,0,0,3.14042171394198,4.05734632653112,1.82,4.67,
EGY,1972.0,0.0,0.0,0.0,0.0,0,0,0,0,2.10236334610113,3.05568062514286,1.53,4.44,
EGY,1973.0,0.0,0.0,0.0,0.0,0,0,0,0,5.11218403908757,3.50683016247268,1.71,8.74,
EGY,1974.0,0.0,0.0,0.0,0.0,0,0,0,0,10.0243177516484,1.55893857170508,2.3,10.51,
EGY,1975.0,0.0,0.0,0.0,0.0,0,0,0,0,9.66969548151245,8.93914715890884,2.57,5.82,
EGY,1976.0,0.0,0.0,0.0,0.0,0,0,0,0,10.3174158877413,13.2796894430741,,5.05,
EGY,1977.0,0.0,0.0,0.0,0.0,0,0,0,0,12.7321627929891,9.00304426675032,3.13,5.54,
EGY,1978.0,0.0,0.0,0.0,0.0,0,0,0,0,11.078100382614,8.62876764493188,3.64,7.94,
EGY,1979.0,0.0,0.0,0.0,0.0,0,0,0,0,9.90436051231129,4.54768962839718,4.55,11.2,
EGY,1980.0,1.0,1.0,0.0,0.0,0,0,0,0,20.8192249324218,10.0113290379907,5.18,13.35,
EGY,1981.0,1.0,1.0,0.0,0.0,1,1,0,0,10.3172842245396,7.3485538963286,4.97,16.39,
EGY,1982.0,1.0,1.0,0.0,0.0,1,1,0,0,14.8230088495577,9.90717113397825,5.21,12.24,6.9346889958333335
EGY,1983.0,1.0,0.0,0.0,1.0,1,1,0,0,16.079873883342,5.09440684048046,6.47,9.09,5.888257380833333
EGY,1984.0,0.0,0.0,0.0,0.0,1,0,0,1,17.0363663799608,9.74576271171259,5.89,10.23,6.6373992374999995
EGY,1985.0,0.0,0.0,0.0,0.0,0,0,0,0,12.1067560598247,5.79150579142357,,8.1,5.660392525833333
EGY,1986.0,0.0,0.0,0.0,0.0,0,0,0,0,23.8642898217366,4.74452554738158,,6.8,4.048303089166667
EGY,1987.0,0.0,0.0,0.0,0.0,0,0,0,0,19.693593314763,3.83275261319132,,6.66,4.218014031666667
EGY,1988.0,0.0,0.0,0.0,0.0,0,0,0,0,17.66348615313,5.46132049551341,,7.57,4.452901190833333
EGY,1989.0,1.0,1.0,0.0,0.0,0,0,0,0,21.2618670886078,4.92086860390228,7.06,9.21,4.4047298725
EGY,1990.0,1.0,1.0,0.0,0.0,1,1,0,0,16.7563747077691,5.66702915715818,8.43,8.1,4.3208969375
EGY,1991.0,1.0,1.0,0.0,0.0,1,1,0,0,19.7485448195578,1.12540459520747,9.38,5.69,3.9339278958333335
EGY,1992.0,1.0,1.0,0.0,0.0,1,1,0,0,13.6374241717218,4.47285918408184,8.92,3.52,3.38244437
EGY,1993.0,1.0,1.0,0.0,0.0,1,1,0,0,12.0897922868977,2.90079079959442,10.92,3.02,2.7144275875
EGY,1994.0,1.0,1.0,0.0,0.0,1,1,0,0,8.15423128587096,3.97317218034541,10.93,4.21,3.5351682466666667
EGY,1995.0,0.0,0.0,0.0,0.0,1,1,0,0,15.7422305021596,4.64245877240639,11.04,5.83,3.3100514933333334
EGY,1996.0,0.0,0.0,0.0,0.0,0,0,0,0,7.18710369719992,4.98873056512208,9.0,5.3,3.1400511850000004
EGY,1997.0,0.0,0.0,0.0,0.0,0,0,0,0,4.62560578826438,5.49235474302942,8.37,5.46,3.1993348166666666
EGY,1998.0,0.0,0.0,0.0,0.0,0,0,0,0,3.8725754642749,5.575497460986,8.03,5.35,2.626002385
EGY,1999.0,0.0,0.0,0.0,0.0,0,0,0,0,3.07949912638332,6.05343878467555,7.95,4.97,2.8869701641666663
EGY,2000.0,0.0,0.0,0.0,0.0,0,0,0,0,2.68380535348546,6.37000382991766,8.98,6.24,3.1165892308333336
EGY,2001.0,0.0,0.0,0.0,0.0,0,0,0,0,2.26975720475956,3.53525197391507,9.26,3.88,2.237447555
EGY,2002.0,0.0,0.0,0.0,0.0,0,0,0,0,2.73723855000334,2.39020402573726,10.01,1.67,2.0336032691666666
EGY,2003.0,0.0,0.0,0.0,0.0,0,0,0,0,4.50777636319304,3.19345473739745,10.91,1.13,1.4457960183333334
EGY,2004.0,0.0,0.0,0.0,0.0,0,0,0,0,11.270619332052,4.0920716112534,10.32,1.35,1.7008579225
EGY,2005.0,0.0,0.0,0.0,0.0,0,0,0,0,4.86939696871988,4.47174447174434,11.049,3.22,1.8895054916666665
EGY,2006.0,0.0,0.0,0.0,0.0,0,0,0,0,7.64452644526434,6.84383819379117,10.49,4.97,2.2836022075
EGY,2007.0,0.0,0.0,0.0,0.0,0,0,0,0,9.3189690579923,7.08782742681038,8.8,5.02,2.0393217333333333
EGY,2008.0,0.0,0.0,0.0,0.0,0,0,0,0,18.3168316831684,7.15628356605819,8.517,1.92,1.3017102483333334
EGY,2009.0,0.0,0.0,0.0,0.0,0,0,0,0,11.7634954386443,4.67359979952391,9.087,0.16,1.0468915
EGY,2010.0,0.0,0.0,0.0,0.0,0,0,0,0,11.2651882653185,5.1472348575531,8.757,0.18,0.8691600608333333
